"name","lon","lat"
"HDB Block 104, TOWNER RD",103.860967,1.320017
"HDB Block 104, WHAMPOA DR",103.8540674,1.3216241
"HDB Block 104, WOODLANDS ST 13",103.7820077,1.4364003
"HDB Block 104, YISHUN RING RD",103.827109,1.431508
"HDB Block 104A, ANG MO KIO ST 11",103.841859,1.376759
"HDB Block 104A, CANBERRA ST",103.8329686,1.4499034
"HDB Block 104A, DEPOT RD",103.8120787,1.2805483
"HDB Block 104A, EDGEFIELD PLAINS",103.9051092,1.3968838
"HDB Block 104A, HENDERSON CRES",103.8213035,1.2900929
"HDB Block 104B, ANG MO KIO ST 11",103.84693,1.364785
"HDB Block 104B, CANBERRA ST",103.8329686,1.4499034
"HDB Block 104B, DEPOT RD",103.8120787,1.2805483
"HDB Block 104B, EDGEFIELD PLAINS",103.905416,1.396493
"HDB Block 104C, ANG MO KIO ST 11",103.841859,1.376759
"HDB Block 104C, CANBERRA ST",103.8329686,1.4499034
"HDB Block 104C, DEPOT RD",103.8115719,1.2806298
"HDB Block 104D, CANBERRA ST",103.8329686,1.4499034
"HDB Block 105, ALJUNIED CRES",103.882735,1.319488
"HDB Block 105, ANG MO KIO AVE 4",103.8374037,1.3723534
"HDB Block 105, BEDOK NTH AVE 4",103.9365632,1.3333557
"HDB Block 105, BEDOK RESERVOIR RD",103.9100166,1.3313269
"HDB Block 105, BIDADARI PK DR",103.8701234,1.3335236
"HDB Block 105, BISHAN ST 12",103.847937,1.346401
"HDB Block 105, BT BATOK CTRL",103.752926,1.348786
"HDB Block 105, BT PURMEI RD",103.824831,1.272581
"HDB Block 105, CANBERRA ST",103.8329686,1.4499034
"HDB Block 105, CLEMENTI ST 12",103.770005,1.322642
"HDB Block 105, DEPOT RD",103.8092881,1.2810873
"HDB Block 105, EDGEFIELD PLAINS",103.9058262,1.3971031
"HDB Block 105, GANGSA RD",103.767731,1.3783049
"HDB Block 105, HENDERSON CRES",103.8222886,1.2902758
"HDB Block 105, HOUGANG AVE 1",103.8900223,1.3540215
"HDB Block 105, JLN BT MERAH",103.806888,1.287075
"HDB Block 105, JLN RAJAH",103.8541235,1.3282756
"HDB Block 105, JURONG EAST ST 13",103.7380249,1.337284
"HDB Block 105, LENGKONG TIGA",103.910086,1.325676
"HDB Block 105, LOR 1 TOA PAYOH",103.848755,1.340432
"HDB Block 105, PASIR RIS ST 12",103.9575685,1.3684382
"HDB Block 105, POTONG PASIR AVE 1",103.8685012,1.3343315
"HDB Block 105, RIVERVALE WALK",103.9007038,1.3821683
"HDB Block 105, SERANGOON NTH AVE 1",103.870049,1.370238
"HDB Block 105, SIMEI ST 1",103.9505489,1.3412586
"HDB Block 105, SPOTTISWOODE PK RD",103.834402,1.2738676
"HDB Block 105, TAMPINES ST 11",103.9457629,1.3467994
"HDB Block 105, TECK WHYE LANE",103.752925,1.377601
"HDB Block 105, TOWNER RD",103.8612564,1.3208161
"HDB Block 105, WOODLANDS ST 13",103.781458,1.4369
"HDB Block 105, YISHUN RING RD",103.827109,1.431508
"HDB Block 105A, BIDADARI PK DR",103.8701234,1.3335236
"HDB Block 105A, DEPOT RD",103.8092881,1.2810873
"HDB Block 105A, EDGEFIELD PLAINS",103.9058262,1.3971031
"HDB Block 105A, JLN BT MERAH",103.8265119,1.278962
"HDB Block 105B, BIDADARI PK DR",103.8701234,1.3335236
"HDB Block 105B, DEPOT RD",103.8068384,1.2818512
"HDB Block 105B, EDGEFIELD PLAINS",103.9060137,1.3972666
"HDB Block 105C, EDGEFIELD PLAINS",103.905595,1.397623
"HDB Block 105D, EDGEFIELD PLAINS",103.905293,1.397401
"HDB Block 106, ALJUNIED CRES",103.8846901,1.3213363
"HDB Block 106, ANG MO KIO AVE 4",103.837256,1.371994
"HDB Block 106, BEDOK NTH AVE 4",103.9408471,1.3328678
"HDB Block 106, BEDOK RESERVOIR RD",103.9095822,1.3294574
"HDB Block 106, BISHAN ST 12",103.8477574,1.3461032
"HDB Block 106, BIDADARI PK DR",103.8733111,1.3398381
"HDB Block 106, BT PURMEI RD",103.8255677,1.2725659
"HDB Block 106, BT BATOK CTRL",103.7540174,1.3483821
"HDB Block 106, C'WEALTH CRES",103.799442,1.3082069
"HDB Block 106, CANBERRA ST",103.8328057,1.4490414
"HDB Block 106, CLEMENTI ST 12",103.7696226,1.3221775
"HDB Block 106, GANGSA RD",103.7674096,1.3779831
"HDB Block 106, HENDERSON CRES",103.822253,1.289476
"HDB Block 106, HOUGANG AVE 1",103.890572,1.353777
"HDB Block 106, JLN DUSUN",103.8443489,1.327942
"HDB Block 106, JLN RAJAH",103.8546332,1.3285936
"HDB Block 106, JLN BT MERAH",103.808937,1.286692
"HDB Block 106, JURONG EAST ST 13",103.737674,1.337226
"HDB Block 106, LENGKONG TIGA",103.909952,1.3251329
"HDB Block 106, LOR 1 TOA PAYOH",103.848442,1.340442
"HDB Block 106, PASIR RIS ST 12",103.9577915,1.3679136
"HDB Block 106, POTONG PASIR AVE 1",103.868122,1.334154
"HDB Block 106, PUNGGOL FIELD",103.9077744,1.3982741
"HDB Block 106, RIVERVALE WALK",103.9003079,1.382547
"HDB Block 106, SERANGOON NTH AVE 1",103.8710665,1.370187
"HDB Block 106, SIMEI ST 1",103.9508781,1.3418363
"HDB Block 106, SPOTTISWOODE PK RD",103.8348095,1.2736582
"HDB Block 106, TAMPINES ST 11",103.947515,1.347602
"HDB Block 106, TECK WHYE LANE",103.7531,1.377976
"HDB Block 106, TOWNER RD",103.861294,1.3212756
"HDB Block 106, WOODLANDS ST 13",103.7822169,1.4367088
"HDB Block 106, YISHUN RING RD",103.827109,1.431508
"HDB Block 106A, BIDADARI PK DR",103.8713494,1.3342576
"HDB Block 106A, CANBERRA ST",103.8326458,1.4482092
"HDB Block 106A, DEPOT RD",103.8110535,1.2806941
"HDB Block 106A, HENDERSON CRES",103.822253,1.289476
"HDB Block 106A, LOR 1 TOA PAYOH",103.848442,1.340442
"HDB Block 106A, PUNGGOL FIELD",103.9077744,1.3982741
"HDB Block 106B, BIDADARI PK DR",103.8701234,1.3335236
"HDB Block 106B, CANBERRA ST",103.8329686,1.4499034
"HDB Block 106B, DEPOT RD",103.8110535,1.2806941
"HDB Block 106B, PUNGGOL FIELD",103.9077744,1.3982741
"HDB Block 106C, PUNGGOL FIELD",103.9077744,1.3982741
"HDB Block 106D, PUNGGOL FIELD",103.9077744,1.3982741
"HDB Block 107, ALJUNIED CRES",103.884242,1.318994
"HDB Block 107, ANG MO KIO AVE 4",103.8371138,1.3714133
"HDB Block 107, BEDOK NTH RD",103.9360656,1.3324072
"HDB Block 107, BEDOK RESERVOIR RD",103.9095142,1.3301981
"HDB Block 107, BISHAN ST 12",103.847937,1.346401
"HDB Block 107, BT BATOK WEST AVE 6",103.746573,1.347818
"HDB Block 107, BT PURMEI RD",103.8255677,1.2725659
"HDB Block 107, C'WEALTH CRES",103.8473045,1.3412736
"HDB Block 107, CANBERRA ST",103.8333993,1.4487621
"HDB Block 107, CLEMENTI ST 12",103.7696226,1.3221775
"HDB Block 107, GANGSA RD",103.766644,1.378122
"HDB Block 107, HOUGANG AVE 1",103.889926,1.352862
"HDB Block 107, JLN BT MERAH",103.8249539,1.2798852
"HDB Block 107, JLN RAJAH",103.8552406,1.3276834
"HDB Block 107, JURONG EAST ST 13",103.737894,1.337694
"HDB Block 107, LENGKONG TIGA",103.9102213,1.3250971
"HDB Block 107, LOR 1 TOA PAYOH",103.845095,1.33317
"HDB Block 107, PASIR RIS ST 12",103.957461,1.367503
"HDB Block 107, POTONG PASIR AVE 1",103.8683218,1.3345643
"HDB Block 107, PUNGGOL FIELD",103.912458,1.393522
"HDB Block 107, RIVERVALE WALK",103.9003069,1.3830761
"HDB Block 107, SERANGOON NTH AVE 1",103.8700693,1.3698911
"HDB Block 107, SIMEI ST 1",103.950473,1.3421176
"HDB Block 107, SPOTTISWOODE PK RD",103.8348095,1.2736582
"HDB Block 107, TAMPINES ST 11",103.9485882,1.3483589
"HDB Block 107, TECK WHYE LANE",103.75423,1.377895
"HDB Block 107, TOWNER RD",103.8597813,1.3193635
"HDB Block 107, WOODLANDS ST 13",103.7822127,1.4373609
"HDB Block 107, YISHUN RING RD",103.827305,1.432263
"HDB Block 107A, CLEMENTI ST 12",103.7700067,1.322126
"HDB Block 107A, CANBERRA ST",103.8329686,1.4499034
"HDB Block 107A, C'WEALTH CRES",103.8014077,1.3061852
"HDB Block 107A, EDGEFIELD PLAINS",103.9058262,1.3971031
"HDB Block 107A, JLN BT MERAH",103.8265119,1.278962
"HDB Block 107A, RIVERVALE WALK",103.9006288,1.3828737
"HDB Block 107B, CANBERRA ST",103.8344536,1.4461814
"HDB Block 107B, EDGEFIELD PLAINS",103.9058262,1.3971031
"HDB Block 107C, CANBERRA ST",103.8333993,1.4487621
"HDB Block 107C, EDGEFIELD PLAINS",103.91228,1.395621
"HDB Block 107D, EDGEFIELD PLAINS",103.9058262,1.3971031
"HDB Block 108, ALJUNIED CRES",103.884983,1.31901
"HDB Block 108, ANG MO KIO AVE 4",103.8354369,1.3732259
"HDB Block 108, BEDOK NTH RD",103.9357956,1.33265
"HDB Block 108, BEDOK RESERVOIR RD",103.9095142,1.3301981
"HDB Block 108, BISHAN ST 12",103.847937,1.346401
"HDB Block 108, BT BATOK WEST AVE 6",103.7469544,1.3471557
"HDB Block 108, BT PURMEI RD",103.8255677,1.2725659
"HDB Block 108, C'WEALTH CRES",103.799033,1.307569
"HDB Block 108, CANBERRA WALK",103.8315537,1.4481731
"HDB Block 108, CLEMENTI ST 11",103.770304,1.322167
"HDB Block 108, DEPOT RD",103.8092881,1.2810873
"HDB Block 108, GANGSA RD",103.7672267,1.3776493
"HDB Block 108, HOUGANG AVE 1",103.889926,1.352862
"HDB Block 108, JLN BT MERAH",103.825703,1.279172
"HDB Block 108, JLN RAJAH",103.85538,1.327987
"HDB Block 108, JURONG EAST ST 13",103.736721,1.338307
"HDB Block 108, LENGKONG TIGA",103.909952,1.3251329
"HDB Block 108, LOR 1 TOA PAYOH",103.847301,1.3415469
"HDB Block 108, MCNAIR RD",103.859011,1.3203822
"HDB Block 108, PASIR RIS ST 12",103.958084,1.367035
"HDB Block 108, POTONG PASIR AVE 1",103.8678461,1.3350245
"HDB Block 108, PUNGGOL FIELD",103.9077744,1.3982741
"HDB Block 108, RIVERVALE WALK",103.9013428,1.3829166
"HDB Block 108, SERANGOON NTH AVE 1",103.8709492,1.3698433
"HDB Block 108, SIMEI ST 1",103.9510862,1.3429963
"HDB Block 108, SPOTTISWOODE PK RD",103.8359164,1.2735904
"HDB Block 108, TAMPINES ST 11",103.9457629,1.3467994
"HDB Block 108, TECK WHYE LANE",103.752861,1.378326
"HDB Block 108, WOODLANDS ST 13",103.78149,1.437235
"HDB Block 108, YISHUN RING RD",103.828498,1.432351
"HDB Block 108A, CLEMENTI ST 11",103.770614,1.31716
"HDB Block 108A, CANBERRA WALK",103.8315537,1.4481731
"HDB Block 108A, DEPOT RD",103.8092881,1.2810873
"HDB Block 108A, MCNAIR RD",103.8594201,1.3198357
"HDB Block 108A, PASIR RIS ST 12",103.958084,1.367035
"HDB Block 108B, CANBERRA WALK",103.8319959,1.4482245
"HDB Block 108B, MCNAIR RD",103.859011,1.3203822
"HDB Block 108C, CANBERRA WALK",103.8315537,1.4481731
"HDB Block 108C, MCNAIR RD",103.8594201,1.3198357
"HDB Block 108D, CANBERRA WALK",103.8315537,1.4481731
"HDB Block 109, ALJUNIED CRES",103.88437,1.31942
"HDB Block 109, ANG MO KIO AVE 4",103.837762,1.370202
"HDB Block 109, BEDOK RESERVOIR RD",103.909764,1.329737
"HDB Block 109, BEDOK NTH RD",103.9348777,1.3320701
"HDB Block 109, BISHAN ST 12",103.8477812,1.3468105
"HDB Block 109, BT PURMEI RD",103.8255677,1.2725659
"HDB Block 109, BT BATOK WEST AVE 6",103.7473,1.347288
"HDB Block 109, C'WEALTH CRES",103.8014077,1.3061852
"HDB Block 109, CLEMENTI ST 11",103.770365,1.32171
"HDB Block 109, GANGSA RD",103.767731,1.377455
"HDB Block 109, HOUGANG AVE 1",103.8892329,1.3553493
"HDB Block 109, JLN BT MERAH",103.8261846,1.279342
"HDB Block 109, JURONG EAST ST 13",103.73586,1.338341
"HDB Block 109, LENGKONG TIGA",103.9110929,1.324146
"HDB Block 109, LOR 1 TOA PAYOH",103.845095,1.33317
"HDB Block 109, MCNAIR RD",103.8591175,1.3215038
"HDB Block 109, PASIR RIS ST 11",103.9561839,1.368301
"HDB Block 109, POTONG PASIR AVE 1",103.8673759,1.334921
"HDB Block 109, PUNGGOL FIELD",103.912458,1.393522
